"ridership","Austin","Quincy_Wells","Belmont","Archer_35th","Oak_Park","Western","Clark_Lake","Clinton","Merchandise_Mart","Irving_Park","Washington_Wells","Harlem","Monroe","Polk","Ashland","Kedzie","Addison","Jefferson_Park","Montrose","California","temp_min","temp","temp_max","temp_change","dew","humidity","pressure","pressure_change","wind","wind_max","gust","gust_max","percip","percip_max","weather_rain","weather_snow","weather_cloud","weather_storm","Blackhawks_Away","Blackhawks_Home","Bulls_Away","Bulls_Home","Bears_Away","Bears_Home","WhiteSox_Away","WhiteSox_Home","Cubs_Away","Cubs_Home","date"
5.823,0.797,1.459,2.63,1.231,0.696,1.512,5.418,1.516,1.19,2.11,1.113,1.01,2.278,0.63,0.712,1.268,1.258,2.929,0.543,0.459,55,68.55,77,22,41.55,37,30.06,0.0899999999999999,7.5,12.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-05-22
21.288,1.897,8.68,5.436,3.126,1.803,3.924,20.019,4.112,7.877,4.764,8.585,2.99,7.745,3.173,1.576,3.328,2.819,7.024,1.803,1.07,55,68,84,29,39.9,39,30,0.150000000000002,5.8,13.8,0,18.4,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-05-23
21.531,1.912,8.579,5.643,3.322,1.804,4.019,21.211,4.071,8.274,4.825,8.739,2.974,8.138,3.255,1.629,3.32,2.823,7.067,1.819,1.104,64.9,72.95,89.1,24.2,46,33.5,29.935,0.0999999999999979,8.65,17.3,0,26.5,0,0,0,0,1,0.0833333333333333,0,0,0,0,0,0,1,1,1,1,2016-05-24
21.497,2.054,8.515,5.744,3.516,1.899,4.146,21.622,4.134,8.426,5.038,8.707,3.141,8.184,3.248,1.766,3.647,3.131,7.277,1.883,1.12,66.2,73,89.1,22.9,61,66,29.935,0.149999999999999,10.4,29.9,0,44.9,0,0.49,0.323529411764706,0,0.647058823529412,0.441176470588235,0,0,0,0,0,0,1,1,1,1,2016-05-25
21.323,2,8.117,5.892,3.407,1.837,4.14,21.905,3.961,8.092,5.111,8.407,3.085,8.468,3.244,1.739,3.481,2.831,7.22,1.879,1.129,64.9,71,84.9,20,64,80,29.905,0.16,9.2,15,0,17.3,0,0.1,0.1,0,0.8,0.533333333333333,0,0,0,0,0,0,0,0,0,0,2016-05-26
19.32,1.993,7.425,5.805,3.383,1.819,3.984,20.599,3.934,7.434,5.049,7.969,3.058,7.855,2.843,1.748,3.481,3.205,7.272,1.769,1.182,69.1,75.9,82.9,13.8,64,71,29.86,0.109999999999999,11.5,19.6,0,27.6,0,0.04,0.037037037037037,0,0.962962962962963,0.592592592592593,0,0,0,0,0,0,1,1,1,1,2016-05-27
7.587,1.035,1.723,3.329,1.644,0.786,1.934,6.26,1.722,2.077,2.652,1.496,1.354,2.432,0.755,0.93,1.793,1.424,3.696,0.738,0.614,70,73,82.9,12.9,64,73,29.86,0.0900000000000034,15,23,23,39.1,0,0.04,0.225806451612903,0,0.774193548387097,0.387096774193548,0,0,0,0,0,0,1,1,1,1,2016-05-28
6.651,0.847,1.664,2.662,1.159,0.646,1.397,5.681,1.537,1.366,2.072,1.883,1.063,1.977,0.576,0.693,1.326,1.125,2.95,0.586,0.464,64.9,77,81,16.1,59,56.5,29.96,0.119999999999997,12.7,19.6,0,27.6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-05-29
6.052,2.02,8.308,5.616,3.132,1.861,3.84,21.062,3.893,8.01,4.838,8.254,3.031,7.798,3.147,1.622,3.329,2.659,7.075,1.719,1.131,66,76,84.9,18.9,57,52,29.98,0.0899999999999999,5.8,12.7,0,23,0,0,0,0,0.916666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-05-30
21.165,2.099,8.383,5.622,3.216,1.838,3.85,21.267,4.03,8.371,4.872,8.52,3.093,7.943,3.322,1.615,3.28,2.842,7.23,1.709,1.107,66,70,82.9,16.9,57.9,61,29.96,0.109999999999999,10.4,27.6,0,50.6,0,0.6,0.333333333333333,0,0.636363636363636,0.272727272727273,0,0,0,0,0,0,1,1,1,1,2016-05-31
22.059,2.113,8.487,5.68,3.306,1.889,3.976,21.623,3.949,8.2,5.002,8.545,3.116,7.635,3.283,1.77,3.507,2.843,7.576,1.593,1.161,64.9,66.9,80.1,15.2,62.1,81,29.94,0.0899999999999999,6.9,13.8,0,17.3,0,0.11,0.225806451612903,0,0.774193548387097,0.387096774193548,0,0,0,0,0,0,1,1,1,1,2016-06-01
22.353,2.11,8.083,5.877,3.296,1.916,3.976,21.839,4.025,8.135,5.172,8.353,3.244,8.235,3.258,1.72,3.546,2.917,7.622,1.536,1.18,62.1,73.45,80.1,18,53,50.5,29.975,0.109999999999999,8.65,15,0,19.6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-06-02
21.766,2.048,7.386,5.758,3.329,1.793,3.953,20.886,3.911,7.104,5.16,7.705,3.063,7.655,2.915,1.73,3.414,2.878,7.491,1.494,1.097,64,72.5,82.9,18.9,52,45,30.03,0.109999999999999,5.8,11.5,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-06-03
6.215,1.234,1.824,3.522,1.743,0.832,2.078,6.971,1.621,1.907,2.916,1.434,1.602,2.399,0.774,1.024,1.984,1.433,4.059,0.768,0.656,68,71.1,75.9,7.90000000000001,60,64.5,29.82,0.27,6.9,13.8,0,27.6,0,0.02,0.0357142857142857,0,0.964285714285714,0.464285714285714,0,0,0,0,0,0,1,1,1,1,2016-06-04
5.589,0.881,1.355,2.759,1.359,0.68,1.558,5.823,1.506,1.291,2.261,1.041,1.128,1.907,0.621,0.762,1.422,1.097,3.106,0.593,0.516,64,68.55,80.1,16.1,57.45,72.5,29.65,0.0799999999999983,11.5,19.6,0,31.1,0,0.01,0,0,1,0.115384615384615,0,0,0,0,0,0,1,1,1,1,2016-06-05
21.612,2.038,8.34,5.503,3.257,1.895,3.976,21.288,3.896,7.831,4.979,8.262,3.194,7.615,3.193,1.655,3.377,2.767,7.164,1.427,1.167,62.1,75,82.9,20.8,54.95,48,29.655,0.0999999999999979,12.65,24.2,0,35.7,0,0.11,0.0416666666666667,0,0.875,0.0833333333333333,0,0,0,0,0,0,1,1,1,1,2016-06-06
22.485,2.122,8.401,5.604,3.322,1.959,4.049,21.531,4.027,8.038,5.17,8.513,3.312,7.896,3.25,1.756,3.478,2.848,7.419,1.546,1.183,57.9,62.1,72,14.1,48,61.5,29.835,0.209999999999997,10.4,17.3,0,17.3,0,0,0,0,0.958333333333333,0.0416666666666667,0,0,0,0,0,0,1,1,1,1,2016-06-07
22.539,2.078,8.773,5.632,3.329,1.807,4.014,21.497,3.979,8.291,5.05,8.944,3.118,8.093,3.15,1.741,3.427,2.959,7.513,1.534,1.209,55,61.1,68,13,48.9,58.5,30,0.129999999999999,6.9,13.8,0,17.3,0,0,0,0,0.875,0,0,0,0,0,0,0,1,1,1,1,2016-06-08
22.73,2.172,7.757,5.844,3.275,1.986,4.052,21.323,3.95,7.732,5.263,7.852,3.185,8.1,3.123,1.763,3.471,3.01,7.539,1.56,1.15,57.9,64.9,72,14.1,48.45,64,30,0.109999999999999,6.9,13.8,0,21.9,0,0.02,0.166666666666667,0,0.833333333333333,0.375,0,0,0,0,0,0,1,1,1,1,2016-06-09
22.963,1.977,6.815,5.667,3.359,1.774,3.979,19.32,3.8,6.471,4.911,6.999,3.038,7.156,2.77,1.73,3.49,3.24,7.134,1.51,1.129,64.9,74.05,93.9,29,61.55,74.5,29.935,0.16,9.2,19.6,0,27.6,0,0,0.0357142857142857,0,0.892857142857143,0.178571428571429,0,0,0,0,0,0,1,1,1,1,2016-06-10
8.046,1.069,2.277,3.574,2.062,0.858,2.327,7.587,1.708,2.021,2.813,1.461,1.587,2.722,0.817,1.118,2.103,1.788,4.099,0.811,0.642,75,86,93,18,63,44.5,29.9,0.120000000000001,10.95,15,0,23,0,0,0,0,1,0.125,0,0,0,0,0,0,1,1,1,1,2016-06-11
7.003,0.895,2.138,2.834,1.354,0.782,1.767,6.651,1.348,1.6,2.279,1.164,1.165,2.335,0.677,0.846,1.544,1.461,3.437,0.686,0.523,64.9,69.55,87.1,22.2,44.55,43.5,30.11,0.260000000000002,13.25,18.4,0,28.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-06-12
22.313,0.878,1.893,2.683,1.499,0.744,1.991,6.052,1.555,1.324,2.142,1.139,1.347,2.25,0.672,0.764,1.736,1.378,3.301,0.618,0.527,60.1,69,87.1,27,48,44,30.035,0.260000000000002,5.8,13.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-06-13
23.242,2.03,9.333,5.583,3.109,1.929,3.815,21.165,4.184,8.644,4.863,9.265,2.988,8.123,3.128,1.619,3.319,2.984,7.31,1.495,1.085,70,77.45,88,18,62,55,29.85,0.129999999999999,8.1,16.1,0,25.3,0,0,0,0,0.961538461538462,0.307692307692308,0,0,0,0,0,0,1,1,1,1,2016-06-14
22.861,2.136,8.58,5.743,3.263,1.96,4.032,22.059,4.132,8.733,5.185,8.708,3.147,7.884,3.249,1.751,3.451,3.119,7.414,1.605,1.196,69.1,77.55,91.9,22.8,66.9,71.5,29.73,0.119999999999997,11.5,21.9,0,32.2,0,0.03,0.285714285714286,0,0.714285714285714,0.25,0,0,0,0,0,0,1,1,1,1,2016-06-15
22.286,2.211,8.489,6.06,3.422,2.12,4.276,22.353,4.102,8.499,5.363,8.48,3.243,8.216,3.456,1.836,3.593,3.265,7.796,1.493,1.173,66,72,88,22,60.1,66,29.79,0.25,11.5,17.3,0,25.3,0,0,0,0,1,0.481481481481481,0,0,0,0,0,0,0,0,0,0,2016-06-16
20.972,2.222,7.899,6.062,3.553,2.08,4.246,21.766,3.964,7.653,5.218,7.991,3.294,7.833,3.073,1.903,3.691,3.36,7.504,1.525,1.18,63,66,84.9,21.9,54.5,65,30.015,0.149999999999999,9.8,18.4,0,24.2,0,0,0,0,0.75,0.0357142857142857,0,0,0,0,0,0,1,1,1,1,2016-06-17
6.92,1.041,1.565,3.359,1.718,0.744,2.013,6.215,1.521,1.805,3.454,1.264,1.408,2.204,0.778,0.955,1.914,1.641,3.975,0,0.625,64,76.55,86,22,50,44,30.175,0.16,6.35,12.7,0,0,0,0,0,0,1,0.0833333333333333,0,0,0,0,0,0,1,1,1,1,2016-06-18
5.482,0.925,1.662,2.964,1.274,0.657,1.674,5.589,1.431,1.468,2.852,2.105,1.187,1.994,0.655,0.819,1.486,1.478,3.329,0,0.562,71.1,80.05,91,19.9,55.45,44.5,30.18,0.120000000000001,8.1,12.7,0,25.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-06-19
21.297,2.036,8.727,5.702,3.25,1.9,3.922,21.612,4.127,8.362,5.155,8.636,3.149,8.061,3.288,1.779,3.586,2.926,7.359,1.409,1.201,80.1,83.9,91.9,11.8,66.9,58,30.04,0.140000000000001,13.8,20.7,0,31.1,0,0,0.0416666666666667,0,0.791666666666667,0.0416666666666667,0,0,0,0,0,0,1,1,1,1,2016-06-20
22.607,2.189,8.552,5.872,3.444,1.992,4.126,22.485,4.19,8.472,5.149,8.837,3.308,8.047,3.405,1.757,3.596,2.923,7.465,1.473,1.184,66,78,84,18,50,42.5,29.99,0.150000000000002,7.5,18.4,0,24.2,0,0,0,0,0.791666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-06-21
21.613,2.19,8.54,5.901,3.395,1.858,4.198,22.539,4.137,8.613,5.103,8.692,3.152,7.931,3.321,1.794,3.7,3.077,7.405,1.797,1.192,68,73,79,11,64.9,73,29.88,0.240000000000002,8.1,15,0,21.9,0,0.07,0.161290322580645,0,0.838709677419355,0.483870967741935,0,0,0,0,0,0,1,1,1,1,2016-06-22
22.366,2.065,8.439,5.898,3.258,1.964,4.161,22.73,4.081,8.683,5.035,8.594,3.171,8.401,3.35,1.736,3.491,2.908,7.331,2.005,1.205,69.1,71.1,78.1,9,66.9,87,29.8,0.200000000000003,8.1,31.1,0,40.3,0,0.52,0.146341463414634,0,0.829268292682927,0.780487804878049,0,0,0,0,0,0,1,1,1,1,2016-06-23
20.995,2.239,7.711,6.111,3.558,1.998,4.283,22.963,4.017,7.933,5.31,8.107,3.325,8.56,3.555,1.972,3.765,3.137,7.517,2.157,1.223,66.9,72.95,82,15.1,57,63,30.03,0.140000000000001,8.1,10.4,0,17.3,0,0,0,0,1,0.0416666666666667,0,0,0,0,0,0,1,1,1,1,2016-06-24
6.173,1.13,2.103,4.825,1.853,0.882,2.303,8.046,1.634,2.521,3.11,1.596,1.823,3.176,1.514,1.22,2.102,0.037,4.209,1.139,0.704,71.1,78,91,19.9,61,52.5,30.04,0.139999999999997,8.1,15,0,24.2,0,0,0,0,0.583333333333333,0,0,0,0,0,0,0,1,1,1,1,2016-06-25
5.065,0.837,1.694,3.691,1.418,0.777,1.678,7.003,1.441,2.001,2.534,1.165,1.327,2.582,0.957,0.958,1.51,0.04,3.349,0.888,0.528,75,84,90,15,68,63,29.95,0.109999999999999,10.4,15,0,23,0,0.2,0.08,0,0.76,0.04,0,0,0,0,0,0,1,1,1,1,2016-06-26
21.006,2.063,8.741,5.746,3.212,1.936,4.125,22.313,3.951,9.478,4.829,8.56,2.986,8.072,3.264,1.761,3.538,2.738,7.054,2.163,1.219,73,80,91,18,60.1,50.5,29.99,0.0700000000000003,9.2,18.4,0,28.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-06-27
21.479,2.153,9.019,5.863,3.416,1.957,4.207,23.242,4.068,10.576,4.608,9.15,3.219,8.301,3.546,1.837,3.494,2.935,7.245,2.322,1.198,64.9,68,75,10.1,55,57.5,30.125,0.140000000000001,11.5,18.4,0,25.3,0,0,0,0,1,0.346153846153846,0,0,0,0,0,0,1,1,1,1,2016-06-28
22.149,2.119,8.662,5.809,3.341,1.917,4.224,22.861,4.036,9.545,4.516,8.719,3.162,8.072,3.437,1.808,3.584,2.943,7.413,2.481,1.144,57.9,69,77,19.1,48.9,44.5,30.11,0.100000000000001,8.1,11.5,0,19.6,0,0,0,0,0.541666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-06-29
22.107,2.184,8.274,5.872,3.311,1.965,4.175,22.286,4.011,8.535,4.657,8.663,3.184,8.399,3.419,1.738,3.59,2.928,7.273,2.47,1.214,64,72.95,78.1,14.1,48.9,42.5,30.02,0.16,7.5,15,0,19.6,0,0,0,0,0.916666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-06-30
19.64,2.05,7.509,5.908,3.291,1.897,4.215,20.972,3.84,7.689,4.774,8.206,3.225,7.76,3.133,1.808,3.658,3.229,7.345,2.365,1.074,64.9,69.1,75,10.1,56.45,57.5,30.015,0.25,11.5,18.4,0,23,0,0,0,0,1,0.153846153846154,0,0,0,0,0,0,1,1,1,1,2016-07-01
6.617,1.097,2.237,4.611,1.865,0.807,2.329,6.92,1.662,2.649,3.027,6.993,1.68,2.596,0.902,1.023,2.115,0.03,4.13,1.237,0.651,60.1,67.45,75.9,15.8,46,43.5,30.14,0.0600000000000023,5.2,12.7,0,16.1,0,0,0,0,1,0.0416666666666667,0,0,0,0,0,0,1,1,1,1,2016-07-02
5.741,0.774,1.858,3.628,1.343,0.649,1.652,5.482,1.411,1.609,2.251,5.196,1.15,2.477,0.648,0.741,1.408,0.024,3.049,1.018,0.532,63,70.55,77,14,51.55,52,30.07,0.149999999999999,7.5,15,0,19.6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-07-03
5.924,2.043,9.029,5.413,3.096,1.93,3.912,21.297,4.139,8.326,4.38,9.191,3.014,8.023,3.378,1.685,3.48,3.016,6.791,2.293,1.112,66,70.55,80.1,14.1,60.55,65,29.89,0.170000000000002,6.9,11.5,0,0,0,0,0,0,1,0.866666666666667,0,0,0,0,0,0,1,1,1,1,2016-07-04
19.955,2.162,8.624,5.908,3.383,2.05,4.179,22.607,4.164,9.015,4.691,8.818,3.268,8.618,3.546,1.812,3.675,3.032,7.41,2.49,1.153,69.1,75,87.1,18,64.4,73,29.84,0.0800000000000018,6.9,13.8,0,0,0,0,0,0,1,0.32,0,0,0,0,0,0,1,1,1,1,2016-07-05
21.44,1.946,8.59,5.729,3.108,1.856,3.793,21.613,4.099,8.212,4.569,8.905,2.873,7.936,3.319,1.586,3.345,2.838,7.024,2.318,1.057,68,77,89.1,21.1,66,74,29.825,0.16,9.2,17.3,0,38,0,0.98,0.441176470588235,0,0.558823529411765,0.470588235294118,0,0,0,0,0,0,1,1,1,1,2016-07-06
21.822,2.074,8.475,5.941,3.029,1.969,3.942,22.366,4.099,8.547,4.698,8.556,3.024,8.677,3.38,1.729,3.476,2.793,7.211,2.438,1.113,73,78.1,84,11,68,74,29.8,0.0999999999999979,6.9,10.4,0,0,0,0.04,0.04,0,0.92,0.4,0,0,0,0,0,0,1,1,1,1,2016-07-07
21.419,2.127,7.664,5.735,3.156,1.909,3.964,20.995,3.92,7.686,4.742,8.308,2.946,7.978,3.159,1.664,3.541,2.837,7.266,2.347,1.115,70,73,88,18,69.1,87,29.795,0.0799999999999983,5.8,20.7,0,28.8,0,0,0.0294117647058824,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-07-08
7.641,1.101,2.211,3.632,1.785,0.873,2.297,6.173,1.654,2.426,2.795,6.351,1.651,2.843,0.833,0.994,2.005,1.539,4.015,1.199,0.674,66.9,74.9,80.1,13.2,57.9,54,29.965,0.219999999999999,11.5,16.1,0,21.9,0,0,0,0,0.958333333333333,0,0,0,0,0,0,0,1,1,1,1,2016-07-09
6.144,0.903,2.418,2.873,1.631,0.73,2.095,5.065,1.453,1.878,2.138,5.58,1.086,2.165,0.58,0.845,1.699,1.111,3.076,0.975,0.563,64,74.65,82.9,18.9,55.9,50.5,30.04,0.149999999999999,4.6,10.4,0,0,0,0,0,0,0.708333333333333,0,0,0,0,0,0,0,1,1,1,1,2016-07-10
21.889,1.955,8.528,5.403,3.077,1.867,3.863,21.006,3.984,8.121,4.579,8.728,2.854,7.953,3.245,1.617,3.365,2.661,6.917,2.42,1.142,73.9,80.1,91.4,17.5,66.9,59,29.94,0.0999999999999979,10.4,17.3,0,26.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016-07-11
21.841,2.153,8.67,5.641,3.101,1.874,3.895,21.479,4.104,8.471,4.599,8.829,3.002,8.232,3.548,1.681,3.441,2.747,7.081,2.452,1.171,75.9,83.45,90,14.1,69.1,65,29.825,0.100000000000001,13.8,18.4,9.8,27.6,0,0,0,0,0.769230769230769,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,2016-07-12
22.141,2.116,8.438,5.672,3.172,1.97,3.86,22.149,4.097,8.431,4.707,8.668,2.964,8.35,3.32,1.628,3.515,2.808,7.2,2.423,1.194,71.1,79,86,14.9,68,72,29.84,0.170000000000002,10.4,28.8,0,35.7,0,0.3,0.181818181818182,0,0.606060606060606,0.424242424242424,0,0,0,0,0,0,0,0,0,0,2016-07-13
22.581,2.19,8.364,5.721,3.148,1.954,4.022,22.107,3.961,8.037,4.676,8.551,3.05,8.796,3.434,1.66,3.559,2.934,7.252,2.445,1.178,69.1,73,87.1,18,66,81,29.83,0.199999999999999,12.7,24.2,0,35.7,0,0,0.103448275862069,0,0.896551724137931,0.310344827586207,0,0,0,0,0,0,0,0,0,0,2016-07-14
21.822,2.005,6.21,5.724,3.152,1.759,3.884,19.64,3.776,6.251,4.585,6.406,2.834,7.645,2.892,1.654,3.498,2.685,7.041,2.297,1.16,66.9,70.55,80.1,13.2,57.9,64.5,29.965,0.199999999999999,10.95,15,0,19.6,0,0.01,0.133333333333333,0,0.866666666666667,0.2,0,0,0,0,0,0,1,1,1,1,2016-07-15
7.903,1.013,1.709,3.391,1.626,0.794,2.076,6.617,1.755,1.621,2.494,1.272,1.519,2.654,0.857,0.868,1.889,1.311,3.763,1.229,0.707,62.1,67.45,77,14.9,55.9,65.5,30.09,0.109999999999999,5.8,12.7,0,0,0,0,0,0,1,0.0384615384615385,0,0,0,0,0,0,1,1,1,1,2016-07-16
6.398,0.81,1.859,2.761,1.381,0.601,1.67,5.741,1.423,1.27,2.111,1.072,1.164,2.19,0.736,0.749,1.477,1.041,3.28,1.018,0.62,68,71.1,84.9,16.9,63,62,30.03,0.159999999999997,12.7,20.7,0,28.8,0,0.21,0.172413793103448,0,0.793103448275862,0.206896551724138,0,0,0,0,0,0,1,1,1,1,2016-07-17
21.867,0.894,1.641,2.674,1.432,0.612,1.846,5.924,1.532,1.093,1.968,1.008,1.234,2.319,0.78,0.715,1.574,1.325,3.073,0.976,0.588,70,79.55,86,16,68,76.5,30.075,0.210000000000001,7.5,20.7,0,33.4,0,0.37,0.2,0,0.8,0.333333333333333,0,0,0,0,0,0,1,1,1,1,2016-07-18
22.126,1.91,8.375,5.335,2.946,1.841,3.701,19.955,3.913,7.485,3.952,8.021,2.768,7.511,3.068,1.535,3.159,2.977,6.565,2.343,1.145,70,80,87.1,17.1,63.5,59,30.16,0.0999999999999979,4.6,12.7,0,0,0,0,0,0,0.708333333333333,0,0,0,0,0,0,0,1,1,1,1,2016-07-19
22.568,2.038,8.706,5.817,3.281,1.96,3.842,21.44,4.13,8.472,3.762,8.704,2.974,8.618,3.289,1.616,3.505,3.378,7.116,2.587,1.152,73.9,80,89.1,15.2,66.9,61,30.16,0.109999999999999,6.9,11.5,0,17.3,0,0,0,0,1,0.0833333333333333,0,0,0,0,0,0,1,1,1,1,2016-07-20
21.779,2.171,8.816,5.781,3.26,2.028,3.956,21.822,4.099,8.317,3.443,8.955,3.005,8.614,3.334,1.662,3.469,3.221,7.209,2.646,1.176,75.9,82,90,14.1,72,70,30.05,0.18,9.2,15,0,0,0,0.03,0,0,0.703703703703704,0.222222222222222,0,0,0,0,0,0,1,1,1,1,2016-07-21
21.001,2.047,7.807,6.105,3.231,1.923,3.962,21.419,3.826,7.62,3.431,7.772,3.119,8.668,3.106,1.753,3.55,3.261,7.499,2.778,1.24,73.9,76.45,89.1,15.2,70.55,82,29.96,0.129999999999999,9.2,24.2,0,47.2,0,0.48,0.264705882352941,0,0.676470588235294,0.470588235294118,0,0,0,0,0,0,1,1,1,1,2016-07-22
7.22,1.18,1.902,3.797,2.096,0.973,2.582,7.641,1.561,2.03,2.189,1.315,1.662,3.289,0.937,1.106,2.277,1.727,4.362,1.592,0.75,75,84,91.9,16.9,75,69,29.94,0.109999999999999,5.8,20.7,0,29.9,0,0.04,0,0,0.888888888888889,0.296296296296296,0,0,0,0,0,0,1,1,1,1,2016-07-23
5.67,0.887,1.531,2.969,1.462,0.672,1.924,6.144,1.46,1.313,1.661,1.073,1.256,2.673,0.749,0.831,1.687,1.292,3.301,1.19,0.651,71.6,75,93,21.4,70,82,29.88,0.239999999999998,12.7,27.6,0,40.3,0,1.03,0.387096774193548,0,0.580645161290323,0.451612903225806,0,0,0,0,0,0,1,1,1,1,2016-07-24
21.576,2.009,8.934,5.555,3.028,1.848,3.988,21.889,4.005,8.329,3.252,8.926,2.92,8.207,3.353,1.573,3.393,3.156,6.895,2.699,1.124,73.9,80,86,12.1,64.9,63,29.94,0.149999999999999,9.2,15,0,0,0,0,0,0,0.961538461538462,0.115384615384615,0,0,0,0,0,0,1,1,1,1,2016-07-25
22.024,2.084,8.76,5.693,3.174,1.928,3.794,21.841,4.043,8.695,3.253,8.918,2.95,8.423,3.503,1.618,3.469,3.148,7.059,2.815,1.149,73,81,86,13,63,51.5,29.99,0.0700000000000003,5.2,12.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-07-26
23.156,2.09,8.864,5.699,3.132,1.863,4.007,22.141,4.023,8.632,3.183,9.169,3.021,8.307,3.418,1.6,3.41,3.178,7.293,2.806,1.139,72,81.95,89.1,17.1,63,53,29.97,0.120000000000001,4.05,13.8,0,0,0,0,0,0,0.791666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-07-27
23.333,2.101,8.486,6.045,3.228,1.986,4.17,22.581,4.061,8.333,3.318,8.736,3.115,8.761,3.564,1.718,3.678,3.263,7.442,2.947,1.2,75,77.55,82.9,7.90000000000001,68,70,29.87,0.0800000000000018,5.2,16.1,0,19.6,0,0.09,0.2,0,0.733333333333333,0.266666666666667,0,0,0,0,0,0,1,1,1,1,2016-07-28
22.143,2.137,7.784,5.832,3.205,1.823,4.069,21.822,3.773,7.908,3.285,8.176,3.004,8.036,3.206,1.719,3.536,3.452,7.305,2.823,1.186,70,75,82,12,69.1,84,29.89,0.0400000000000027,7.5,13.8,0,0,0,0.22,0.142857142857143,0,0.785714285714286,0.25,0,0,0,0,0,0,1,1,1,1,2016-07-29
8.074,1.101,2.249,3.74,1.833,0.874,2.207,7.903,1.574,2.348,1.999,1.587,1.667,2.712,0.959,1.048,1.974,1.946,4.319,1.505,0.744,71.1,73.65,78.1,7,64.9,76,29.94,0.0899999999999999,10.4,15,0,0,0,0,0.0294117647058824,0,0.970588235294118,0.411764705882353,0,0,0,0,0,0,1,1,1,1,2016-07-30
7.037,0.835,1.763,2.87,1.437,0.586,1.825,6.398,1.499,1.498,1.554,1.19,1.259,2.49,0.698,0.739,1.565,1.618,3.369,1.163,0.586,68,73,81,13,64,73,30,0.0799999999999983,7.5,13.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-07-31
22.621,2.015,8.882,5.508,2.912,1.889,3.994,21.867,3.914,8.686,3.025,9.04,2.943,8.1,3.504,1.682,3.412,3.429,6.944,2.865,1.164,71.1,76,82.9,11.8,66,72,30.04,0.0700000000000003,6.9,11.5,0,18.4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-08-01
22.039,2.256,8.825,5.691,3.241,2.006,4.098,22.126,3.97,9.07,3.232,9.276,3.149,8.611,3.536,1.624,3.569,3.389,7.359,2.839,1.176,73,78.55,86,13,64.9,60,30.045,0.0700000000000003,6.35,13.8,0,0,0,0,0,0,0.791666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-08-02
22.048,2.152,8.89,5.751,3.142,1.994,4.084,22.568,4.004,8.931,3.267,8.85,3.111,8.462,3.473,1.616,3.48,3.478,7.443,2.823,1.101,75,81.05,89.1,14.1,66,60,30.02,0.0799999999999983,4.6,12.7,0,17.3,0,0,0,0,0.791666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-08-03
22.345,2.102,8.436,5.72,3.074,1.881,4.032,21.779,3.984,8.375,3.188,8.479,3.028,8.456,3.352,1.566,3.347,3.159,7.241,2.853,1.094,75.9,82.45,91,15.1,66,57,29.95,0.140000000000001,5.8,11.5,0,0,0,0,0,0,0.541666666666667,0,0,0,0,0,0,0,1,1,1,1,2016-08-04
21.264,2.061,7.604,5.711,3.105,1.776,3.832,21.001,3.764,7.686,3.124,8.06,2.867,7.913,3.12,1.592,3.418,3.017,7.273,2.753,1.118,75,77.55,87.1,12.1,68,74,29.86,0.150000000000002,8.1,15,0,24.2,0,0,0.0714285714285714,0,0.928571428571429,0.607142857142857,0,0,0,0,0,0,1,1,1,1,2016-08-05
6.155,1.054,2.041,3.379,1.666,0.755,2.127,7.22,1.789,2.013,1.935,1.538,1.503,2.573,0.693,0.995,1.986,1.496,3.886,1.339,0.578,69.1,78.1,82,12.9,61,61,29.94,0.0799999999999983,6.9,12.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2016-08-06
5.287,0.775,1.453,2.822,1.23,0.54,1.535,5.67,1.341,1.145,1.512,1.032,1.051,2.077,0.594,0.711,1.454,1.075,3.066,1.115,0.47,66.9,76.45,84,17.1,59,56.5,30.005,0.0799999999999983,5.8,13.8,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,1,1,1,1,2016-08-07
